Time,Use[kW],Gen[kW],Office[kW],Garage[kW],Kitchen[kW],LivingRoom[kW],Pressure[mm Hg],WindSpeed [mps],Temperature[C],ApparentTemperature[C],DewPoint[C]
1451632701,1.2296,0.003216667,0.045633333,0.118233334,0.000983333,0.001666667,1029.26,4.46,21.06,14.85,10.16
1451632702,2.899433333,0.00315,0.0456,0.042133333,0.001116666,0.001716667,1029.26,4.46,21.06,14.85,10.16
1451632703,4.009166667,0.00315,0.045483333,0.041633334,0.001133333,0.00175,1029.26,4.46,21.06,14.85,10.16
1451632704,4.14975,0.0031,0.045483333,0.04135,0.0011167,0.060333333,1029.26,4.46,21.06,14.85,10.16
1451632705,4.338,0.003083333,0.0457,0.0405,0.0011167,0.31305,1029.26,4.46,21.06,14.85,10.16
1451632706,4.189,0.003066667,0.045533333,0.040816667,0.001100034,0.319266667,1029.26,4.46,21.06,14.85,10.16
1451632707,4.093183333,0.002983333,0.045416667,0.041366667,0.0008667,0.306466667,1029.26,4.46,21.06,14.85,10.16
1451632708,3.687616667,0.003,0.045416667,0.0632,0.0006,0.325316667,1029.26,4.46,21.06,14.85,10.16
1451632709,3.910333333,0.00295,0.0454,0.16755,0.000633333,0.332516667,1029.26,4.46,21.06,14.85,10.16
1451632710,3.622933333,0.002966667,0.045216667,0.041816666,0.000650033,0.32995,1029.26,4.46,21.06,14.85,10.16
1451632711,3.80125,0.002966667,0.045233333,0.0417,0.000666633,0.337533333,1029.26,4.46,21.06,14.85,10.16
1451632712,3.706466667,0.002966667,0.04565,0.0414,0.0007167,0.3392,1029.26,4.46,21.06,14.85,10.16
1451632713,3.865583333,0.002983333,0.045416667,0.041533333,0.000649967,0.34,1029.26,4.46,21.06,14.85,10.16
1451632714,3.713166667,0.00295,0.045366667,0.041316667,0.0007,0.340433333,1029.26,4.46,21.06,14.85,10.16
1451632715,3.401883333,0.002966667,0.045483333,0.040666667,0.000933333,0.341533333,1029.26,4.46,21.06,14.85,10.16
1451632716,4.05335,0.002983333,0.0452,0.040716667,0.000733367,0.339383333,1029.26,4.46,21.06,14.85,10.16
1451632717,4.310433333,0.002966667,0.045366667,0.041116666,0.000600067,0.338766667,1029.26,4.46,21.06,14.85,10.16
1451632718,4.0834,0.003,0.045166667,0.040866666,0.000616733,0.3391,1029.26,4.46,21.06,14.85,10.16
1451632719,4.1537,0.002983333,0.04515,0.04085,0.0005333,0.338733333,1029.26,4.46,21.06,14.85,10.16
1451632720,3.7593,0.002983333,0.044933333,0.041283333,0.000566667,0.337833333,1029.26,4.46,21.06,14.85,10.16
1451632721,1.931833333,0.002983333,0.044733333,0.041933334,0.0007333,0.337466667,1029.26,4.46,21.06,14.85,10.16
1451632722,0.88075,0.003,0.045366667,0.04175,0.000650033,0.3398,1029.26,4.46,21.06,14.85,10.16
1451632723,0.7905,0.003016667,0.045483333,0.041616667,0.000666667,0.33965,1029.26,4.46,21.06,14.85,10.16
1451632724,0.88665,0.002983333,0.045366667,0.058866666,0.000733333,0.34015,1029.26,4.46,21.06,14.85,10.16
1451632725,1.298566667,0.003,0.045633333,0.3603,0.0009667,0.3386,1029.26,4.46,21.06,14.85,10.16
1451632726,1.109816667,0.002983333,0.045483333,0.1106,0.00085,0.339733333,1029.26,4.46,21.06,14.85,10.16
1451632727,1.070116667,0.003016667,0.045516667,0.068483333,0.00085,0.33725,1029.26,4.46,21.06,14.85,10.16
1451632728,1.085916667,0.003033333,0.045716667,0.068633334,0.000900034,0.338983333,1029.26,4.46,21.06,14.85,10.16
1451632729,1.697216667,0.002983333,0.045833333,0.1486,0.001133334,0.33985,1029.26,4.46,21.06,14.85,10.16
1451632730,3.351216667,0.00295,0.045633333,0.106666667,0.001083367,0.3367,1029.26,4.46,21.06,14.85,10.16
1451632731,3.519366667,0.003,0.045683333,0.0408,0.001083366,0.338033333,1029.26,4.46,21.06,14.85,10.16
1451632732,3.530233333,0.002966667,0.045633333,0.040733333,0.001083333,0.335266667,1029.26,4.46,21.06,14.85,10.16
1451632733,3.16665,0.002983333,0.045633333,0.040566666,0.00085,0.333766667,1029.26,4.46,21.06,14.85,10.16
1451632734,1.203816667,0.002966667,0.04565,0.040866667,0.001100033,0.334516667,1029.26,4.46,21.06,14.85,10.16
1451632735,1.220583333,0.003,0.0456,0.0413,0.000833334,0.337533333,1029.26,4.46,21.06,14.85,10.16
1451632736,1.34055,0.002966667,0.044966667,0.042166666,0.0007,0.33105,1029.26,4.46,21.06,14.85,10.16
1451632737,1.545,0.003016667,0.0448,0.042366667,0.000766667,0.331416667,1029.26,4.46,21.06,14.85,10.16
1451632738,2.890466667,0.002983333,0.044683333,0.042416667,0.0008667,0.332166667,1029.26,4.46,21.06,14.85,10.16
1451632739,2.405366667,0.00295,0.045116667,0.04265,0.0008667,0.331183333,1029.26,4.46,21.06,14.85,10.16
1451632740,1.5611,0.002983333,0.045233333,0.042466666,0.000783333,0.244,1029.26,4.46,21.06,14.85,10.16
1451632741,3.278266667,0.002983333,0.044833333,0.042783333,0.0009167,0.0016,1029.26,4.46,21.06,14.85,10.16
1451632742,3.3334,0.003,0.044666667,0.0427,0.000866667,0.00165,1029.26,4.46,21.06,14.85,10.16
1451632743,3.574683333,0.00305,0.045116667,0.042466666,0.0007333,0.00165,1029.26,4.46,21.06,14.85,10.16
1451632744,3.84315,0.003016667,0.044966667,0.042183333,0.000533367,0.001633333,1029.26,4.46,21.06,14.85,10.16
1451632745,2.178333333,0.003083333,0.045083333,0.042733333,0.000433334,0.001833333,1029.26,4.46,21.06,14.85,10.16
1451632746,1.837766667,0.00305,0.04505,0.042516667,0.0005167,0.001683333,1029.26,4.46,21.06,14.85,10.16
1451632747,1.857216667,0.003066667,0.04505,0.042783334,0.000466667,0.001733333,1029.26,4.46,21.06,14.85,10.16
1451632748,1.850833333,0.003016667,0.045,0.1027,0.000416667,0.00175,1029.26,4.46,21.06,14.85,10.16
1451632749,1.5149,0.003033333,0.0447,0.133383333,0.0007167,0.001683333,1029.26,4.46,21.06,14.85,10.16
1451632750,1.423683333,0.003016667,0.04465,0.04325,0.0008667,0.001683333,1029.26,4.46,21.06,14.85,10.16
1451632751,1.469066667,0.002966667,0.044633333,0.0433,0.000750034,0.0017,1029.26,4.46,21.06,14.85,10.16
1451632752,2.272033333,0.002966667,0.044666667,0.0431,0.000716667,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632753,3.584133333,0.003033333,0.04455,0.042733333,0.00065,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632754,3.55115,0.003016667,0.044483333,0.0426,0.0006667,0.0017,1028.52,1.1,19.51,19.51,10.23
1451632755,3.631916667,0.003033333,0.044516667,0.04285,0.000666666,0.0017,1028.52,1.1,19.51,19.51,10.23
1451632756,2.6247,0.002966667,0.044583333,0.04285,0.000683367,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632757,1.647983333,0.0031,0.04485,0.042966667,0.000633334,0.00175,1028.52,1.1,19.51,19.51,10.23
1451632758,1.9014,0.003066667,0.0451,0.042383333,0.000433333,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632759,1.79255,0.00305,0.04505,0.04225,0.000449967,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632760,1.3763,0.003033333,0.045416667,0.042033334,0.0006167,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632761,0.8904,0.003033333,0.04535,0.042433333,0.000499967,0.0017,1028.52,1.1,19.51,19.51,10.23
1451632762,0.75395,0.002983333,0.045383333,0.042666667,0.0005,0.00175,1028.52,1.1,19.51,19.51,10.23
1451632763,0.75345,0.003033333,0.04535,0.04265,0.000516667,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632764,3.042816667,0.002983333,0.045183333,0.042383334,0.000433367,0.001766667,1028.52,1.1,19.51,19.51,10.23
1451632765,2.969,0.003,0.045316667,0.042383333,0.000450067,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632766,3.074116667,0.003033333,0.045233333,0.042383333,0.00045,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632767,3.24245,0.003016667,0.044833333,0.042466667,0.000533367,0.0016,1028.52,1.1,19.51,19.51,10.23
1451632768,3.572333333,0.00305,0.04445,0.042783334,0.000700033,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632769,2.90775,0.003,0.044466667,0.042533334,0.0006667,0.001633333,1028.52,1.1,19.51,19.51,10.23
1451632770,1.765983333,0.002716667,0.0448,0.042366666,0.000566667,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632771,3.1526,0.001233333,0.0454,0.038783334,0.0002667,0.001,1028.52,1.1,19.51,19.51,10.23
1451632772,3.08955,0.00125,0.045433333,0.038866667,0.000283367,0.001,1028.52,1.1,19.51,19.51,10.23
1451632773,2.958766667,0.001316667,0.045633333,0.03885,0.000416667,0.001,1028.52,1.1,19.51,19.51,10.23
1451632774,2.932666667,0.001366667,0.0455,0.03895,0.000250033,0.001,1028.52,1.1,19.51,19.51,10.23
1451632775,2.7511,0.001383333,0.045566667,0.038916666,0.000483366,0.001,1028.52,1.1,19.51,19.51,10.23
1451632776,1.945183333,0.001733333,0.045866667,0.03965,0.000783367,0.001116667,1028.52,1.1,19.51,19.51,10.23
1451632777,2.419133333,0.002983333,0.0453,0.042516667,0.000800033,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632778,2.46845,0.001683333,0.045866667,0.039416667,0.000900034,0.001166667,1028.52,1.1,19.51,19.51,10.23
1451632779,2.147766667,0.001433333,0.046083333,0.038683333,0.000916667,0.001,1028.52,1.1,19.51,19.51,10.23
1451632780,0.992316667,0.0028,0.04565,0.0422,0.000783334,0.0016,1028.52,1.1,19.51,19.51,10.23
1451632781,0.988916667,0.003033333,0.046966667,0.173583333,0.000749967,0.001633333,1028.52,1.1,19.51,19.51,10.23
1451632782,1.550583333,0.00305,0.050733333,0.145216667,0.000800034,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632783,1.423133333,0.003083333,0.045316667,0.043333333,0.000883333,0.001633333,1028.52,1.1,19.51,19.51,10.23
1451632784,1.44875,0.003083333,0.045,0.043433333,0.0008667,0.001733333,1028.52,1.1,19.51,19.51,10.23
1451632785,1.4601,0.0031,0.044816667,0.0437,0.0009333,0.00175,1028.52,1.1,19.51,19.51,10.23
1451632786,1.439883333,0.003066667,0.044766667,0.064916667,0.00085,0.001616667,1028.52,1.1,19.51,19.51,10.23
1451632787,1.515866667,0.00305,0.044833333,0.162166667,0.000783334,0.001566667,1028.52,1.1,19.51,19.51,10.23
1451632788,1.3311,0.003066667,0.04495,0.043216667,0.0008167,0.001716667,1028.52,1.1,19.51,19.51,10.23
1451632789,0.9933,0.003033333,0.045116667,0.043033333,0.000750067,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632790,0.803566667,0.00305,0.045416667,0.1558,0.0008333,0.001633333,1028.52,1.1,19.51,19.51,10.23
1451632791,0.729683333,0.00305,0.04545,0.069566666,0.000850033,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632792,0.693266667,0.00305,0.045416667,0.042683333,0.000866733,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632793,0.6846,0.00305,0.0454,0.0429,0.000850033,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632794,0.708166667,0.003083333,0.045566667,0.042833334,0.000850033,0.001616667,1028.52,1.1,19.51,19.51,10.23
1451632795,0.836116667,0.003033333,0.045416667,0.042633333,0.000766667,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632796,1.276633333,0.003066667,0.04485,0.043183334,0.0008667,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632797,1.448766667,0.003066667,0.044766667,0.0434,0.000900033,0.001683333,1028.52,1.1,19.51,19.51,10.23
1451632798,2.7296,0.0016,0.045433333,0.0399,0.0004667,0.0011,1028.52,1.1,19.51,19.51,10.23
1451632799,1.5786,0.002933333,0.04505,0.042966666,0.000733333,0.001466667,1028.52,1.1,19.51,19.51,10.23
1451632800,1.436983333,0.003133333,0.045116667,0.04355,0.0008667,0.0016,1028.52,1.1,19.51,19.51,10.23
1451632801,1.382583333,0.0031,0.044883333,0.043416667,0.000783367,0.00165,1028.52,1.1,19.51,19.51,10.23
1451632802,1.254466667,0.003083333,0.044933333,0.04325,0.000883366,0.001733333,1028.52,1.1,19.51,19.51,10.23
1451632803,0.651616667,0.003066667,0.045466667,0.042866666,0.0008333,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632804,0.6381,0.003116667,0.04555,0.042833334,0.0008667,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632805,0.639983333,0.003066667,0.045366667,0.042833334,0.0008167,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632806,0.681683333,0.00305,0.04555,0.0639,0.000833333,0.00175,1028.52,1.1,19.51,19.51,10.23
1451632807,0.905083333,0.00305,0.045533333,0.170683334,0.0007667,0.001616667,1028.52,1.1,19.51,19.51,10.23
1451632808,1.236383333,0.003066667,0.044883333,0.043416667,0.000883366,0.00175,1028.52,1.1,19.51,19.51,10.23
1451632809,1.3622,0.003066667,0.04475,0.055916667,0.0009167,0.001666667,1028.52,1.1,19.51,19.51,10.23
1451632810,1.474416667,0.003083333,0.044766667,0.186783334,0.000833366,0.001583333,1028.02,2.24,17.55,17.55,9.64
1451632811,1.38425,0.003083333,0.04475,0.04705,0.000916666,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632812,1.3869,0.003083333,0.0449,0.043483334,0.000883367,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632813,1.30015,0.003066667,0.044866667,0.043333334,0.0009167,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632814,1.263833333,0.00305,0.04485,0.043266666,0.000900033,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632815,0.77435,0.003066667,0.0454,0.094766666,0.000800033,0.001733333,1028.02,2.24,17.55,17.55,9.64
1451632816,0.882233333,0.003066667,0.0454,0.185566667,0.0005,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632817,0.888333333,0.00305,0.045383333,0.092133334,0.000450067,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632818,0.8617,0.003116667,0.045416667,0.042716666,0.0004167,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632819,0.891833333,0.003133333,0.045266667,0.04265,0.0004333,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632820,0.891716667,0.0031,0.045366667,0.042716667,0.00045,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632821,1.04895,0.003133333,0.0452,0.042666667,0.000483333,0.001683333,1028.02,2.24,17.55,17.55,9.64
1451632822,1.40765,0.003066667,0.045066667,0.043033334,0.0006,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632823,1.644616667,0.0031,0.044816667,0.043216667,0.0006833,0.001683333,1028.02,2.24,17.55,17.55,9.64
1451632824,1.952933333,0.003066667,0.0451,0.042616666,0.000466667,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632825,2.008716667,0.003083333,0.045383333,0.042383334,0.000416667,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632826,2.037483333,0.003116667,0.045466667,0.042466667,0.000416667,0.00175,1028.02,2.24,17.55,17.55,9.64
1451632827,1.997083333,0.00305,0.045266667,0.042466667,0.0003834,0.001816667,1028.02,2.24,17.55,17.55,9.64
1451632828,1.984483333,0.003133333,0.045383333,0.0424,0.000433333,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632829,1.8809,0.003116667,0.0453,0.042466667,0.000399967,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632830,2.916716667,0.003066667,0.045833333,0.041816667,1.355783367,0.001683333,1028.02,2.24,17.55,17.55,9.64
1451632831,2.78475,0.003066667,0.04625,0.0415,1.5790833,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632832,3.580983333,0.003033333,0.0464,0.041533333,1.5649667,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632833,4.103316667,0.00305,0.04625,0.0416,1.274099967,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632834,1.396883333,0.00305,0.055116667,0.04225,0.0008,0.001766667,1028.02,2.24,17.55,17.55,9.64
1451632835,1.67265,0.0031,0.283216667,0.042283333,0.000900033,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632836,1.91755,0.003116667,0.441366667,0.042366666,0.001083333,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632837,2.1722,0.003083333,0.444566667,0.04235,0.000883333,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632838,2.53715,0.003116667,0.445533333,0.042966666,0.00065,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632839,2.550916667,0.003033333,0.441,0.0425,0.0006,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632840,2.51395,0.003116667,0.446516667,0.042583334,0.000666667,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632841,2.479633333,0.003083333,0.447183333,0.0427,0.000700034,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632842,2.41335,0.0031,0.449466667,0.042583333,0.0007,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632843,2.321666667,0.003083333,0.4485,0.042316667,0.001066666,0.001616667,1028.02,2.24,17.55,17.55,9.64
1451632844,2.947833333,0.003033333,0.4543,0.040566667,0.002200034,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632845,2.95155,0.003066667,0.45955,0.0405,0.002166667,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632846,2.878266667,0.00305,0.473933333,0.04065,0.002116667,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632847,2.87835,0.003016667,0.502183333,0.040616667,0.0021667,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632848,2.891133333,0.00305,0.514783333,0.040716667,0.002116667,0.001683333,1028.02,2.24,17.55,17.55,9.64
1451632849,2.897683333,0.0031,0.515383333,0.040766667,0.002183367,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632850,2.99685,0.003083333,0.521716667,0.040816667,0.002083333,0.001666667,1028.02,2.24,17.55,17.55,9.64
1451632851,3.07335,0.003033333,0.51415,0.041016667,0.002083333,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632852,3.63735,0.003083333,0.510783333,0.041333333,0.001833333,0.001716667,1028.02,2.24,17.55,17.55,9.64
1451632853,3.674333333,0.003083333,0.511783333,0.041366666,0.001833367,0.001683333,1028.02,2.24,17.55,17.55,9.64
1451632854,3.648133333,0.003083333,0.509733333,0.0414,0.001766667,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632855,3.482983333,0.003083333,0.508816667,0.041066667,0.001866633,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632856,3.419016667,0.003066667,0.511766667,0.041183333,0.0018167,0.001583333,1028.02,2.24,17.55,17.55,9.64
1451632857,3.3457,0.003083333,0.541183333,0.04125,0.001866667,0.0016,1028.02,2.24,17.55,17.55,9.64
1451632858,3.31405,0.003066667,0.5587,0.04085,0.0019,0.001616667,1028.02,2.24,17.55,17.55,9.64
1451632859,2.769033333,0.00305,0.545166667,0.0407,0.0021,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632860,2.678733333,0.003083333,0.544833333,0.042033333,0.0022167,0.0017,1028.02,2.24,17.55,17.55,9.64
1451632861,2.800366667,0.003066667,0.543283333,0.176916667,0.00215,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632862,2.766816667,0.003016667,0.537316667,0.15165,0.002166667,0.00165,1028.02,2.24,17.55,17.55,9.64
1451632863,2.694983333,0.003066667,0.5372,0.066316667,0.00215,0.001733333,1028.02,2.24,17.55,17.55,9.64
1451632864,2.664183333,0.003083333,0.5307,0.040883333,0.002200034,0.00175,1028.02,2.24,17.55,17.55,9.64
1451632865,2.664516667,0.003066667,0.529866667,0.040866667,0.002183333,0.00155,1028.02,2.24,17.55,17.55,9.64
1451632866,2.773266667,0.003083333,0.527766667,0.040883333,0.002133367,0.001733333,1028.02,2.24,17.55,17.55,9.64
1451632867,2.894633333,0.0031,0.524833333,0.041033334,0.002033333,0.001633333,1028.02,2.24,17.55,17.55,9.64
1451632868,2.378883333,0.003083333,0.51715,0.0425,0.00095,0.001616667,1027.61,1.37,16.1,16.1,9.52
1451632869,1.613233333,0.003066667,0.51445,0.043533333,0.0003833,0.001733333,1027.61,1.37,16.1,16.1,9.52
1451632870,1.043333333,0.003133333,0.518883333,0.043183333,0.0007,0.00175,1027.61,1.37,16.1,16.1,9.52
1451632871,1.030666667,0.003016667,0.520466667,0.042783333,0.000733334,0.0017,1027.61,1.37,16.1,16.1,9.52
1451632872,0.9662,0.003066667,0.509616667,0.0428,0.000900034,0.001683333,1027.61,1.37,16.1,16.1,9.52
1451632873,0.86925,0.003066667,0.501333333,0.042733333,0.001116666,0.001666667,1027.61,1.37,16.1,16.1,9.52
1451632874,0.870283333,0.00305,0.502816667,0.042816667,0.00115,0.001683333,1027.61,1.37,16.1,16.1,9.52
1451632875,0.870033333,0.00305,0.500466667,0.042816667,0.001116667,0.001666667,1027.61,1.37,16.1,16.1,9.52
1451632876,0.868466667,0.003066667,0.499133333,0.0427,0.001200034,0.00155,1027.61,1.37,16.1,16.1,9.52
1451632877,0.865183333,0.00305,0.497666667,0.04275,0.001116666,0.00165,1027.61,1.37,16.1,16.1,9.52
1451632878,0.86265,0.003066667,0.495283333,0.042766667,0.001150033,0.001633333,1027.61,1.37,16.1,16.1,9.52
1451632879,0.86185,0.00305,0.49365,0.042783334,0.001133333,0.0017,1027.61,1.37,16.1,16.1,9.52
1451632880,0.862666667,0.00305,0.49345,0.0428,0.001133333,0.00165,1027.61,1.37,16.1,16.1,9.52
1451632881,0.861666667,0.003033333,0.49165,0.04285,0.001133367,0.00155,1027.61,1.37,16.1,16.1,9.52
1451632882,0.8583,0.003033333,0.489616667,0.042833333,0.001116667,0.00165,1027.61,1.37,16.1,16.1,9.52
1451632883,1.681,0.00305,0.49335,0.04275,0.001950033,0.001666667,1027.61,1.37,16.1,16.1,9.52
1451632884,2.154333333,0.003,0.494616667,0.17705,0.002233333,0.001616667,1027.61,1.37,16.1,16.1,9.52
1451632885,1.207066667,0.003016667,0.491066667,0.0424,0.001483366,0.00155,1027.61,1.37,16.1,16.1,9.52
1451632886,0.851333333,0.00305,0.479966667,0.0428,0.001133334,0.001583333,1027.61,1.37,16.1,16.1,9.52
1451632887,0.8427,0.003016667,0.47355,0.04275,0.001116633,0.001666667,1027.61,1.37,16.1,16.1,9.52
1451632888,0.786683333,0.00305,0.41645,0.042766666,0.00105,0.001533333,1027.61,1.37,16.1,16.1,9.52
1451632889,0.78805,0.003033333,0.416633333,0.04275,0.001033333,0.001566667,1027.61,1.37,16.1,16.1,9.52
1451632890,0.787716667,0.003033333,0.416516667,0.04285,0.00105,0.001616667,1027.61,1.37,16.1,16.1,9.52
1451632891,0.789316667,0.003033333,0.4166,0.04285,0.00105,0.001683333,1027.61,1.37,16.1,16.1,9.52
1451632892,0.788133333,0.00305,0.4177,0.042783333,0.001083367,0.001566667,1027.61,1.37,16.1,16.1,9.52
1451632893,0.787383333,0.003016667,0.41655,0.0427,0.00105,0.001583333,1027.61,1.37,16.1,16.1,9.52
1451632894,0.7871,0.003016667,0.416833333,0.043066667,0.001050033,0.001566667,1027.61,1.37,16.1,16.1,9.52
1451632895,0.788616667,0.003066667,0.416933333,0.042733334,0.0010667,0.001616667,1027.61,1.37,16.1,16.1,9.52
1451632896,0.788583333,0.003016667,0.4166,0.042666667,0.001050033,0.00155,1027.61,1.37,16.1,16.1,9.52
1451632897,0.787033333,0.003016667,0.4169,0.042716667,0.0010667,0.001616667,1027.61,1.37,16.1,16.1,9.52
1451632898,0.788716667,0.003033333,0.418833333,0.042666667,0.00105,0.001633333,1027.61,1.37,16.1,16.1,9.52
